prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
1024,32,2,512,131.679
1024,32,2,1024,139.566
1024,32,2,2048,180.79
1024,32,2,4096,257.001
1024,32,2,8192,381.4
1024,32,2,16384,630.851
1024,32,4,16,129.274
1024,32,4,32,129.434
1024,32,4,64,129.626
1024,32,4,128,133.284
1024,32,4,256,136.911
1024,32,4,512,143.918
1024,32,4,1024,159.609
1024,32,4,2048,214.773
1024,32,4,4096,318.171
1024,32,4,8192,535.959
1024,32,4,16384,941.298
1024,32,8,16,140.378
1024,32,8,32,140.846
1024,32,8,64,141.061
1024,32,8,128,147.769
1024,32,8,256,155.427
1024,32,8,512,170.02
1024,32,8,1024,201.058
1024,32,8,2048,284.821
1024,32,8,4096,447.056
1024,32,8,8192,788.655
1024,32,8,16384,1314.62
1024,32,16,16,162.084
1024,32,16,32,162.81
1024,32,16,64,162.927
1024,32,16,128,176.973
1024,32,16,256,192.064
1024,32,16,512,221.218
1024,32,16,1024,284.097
1024,32,16,2048,427.333
1024,32,16,4096,711.403
1024,32,16,8192,1261.38
1024,32,16,16384,2262.89
1024,32,32,16,205.093
1024,32,32,32,205.539
1024,32,32,64,206.351
1024,32,32,128,234.766
1024,32,32,256,264.695
1024,32,32,512,324.194
1024,32,32,1024,450.696
1024,32,32,2048,717.629
1024,32,32,4096,1256.56
1024,32,32,8192,2269.17
1024,32,32,16384,4282.23
1024,32,64,16,288.367
1024,32,64,32,289.414
1024,32,64,64,291.042
1024,32,64,128,347.621
1024,32,64,256,408.58
1024,32,64,512,534.828
1024,32,64,1024,808.372
1024,32,64,2048,1382.3
1024,32,64,4096,2488.55
1024,32,64,8192,4722.79
1024,32,64,16384,9312.21
1024,32,128,16,453.301
1024,32,128,32,454.772
1024,32,128,64,458.271
1024,32,128,128,572.528
1024,32,128,256,700.316
1024,32,128,512,1005.06
1024,32,128,1024,1661.43
1024,32,128,2048,4625.1
1024,32,128,4096,9149.47
1024,32,128,8192,18159.4
1024,32,128,16384,36091.7
1024,64,0,0,112.591
1024,64,1,16,115.474
1024,64,1,32,115.835
1024,64,1,64,122.257
1024,64,1,128,123.162
1024,64,1,256,124.005
1024,64,1,512,125.564
1024,64,1,1024,129.103
1024,64,1,2048,165.397
1024,64,1,4096,229.973
1024,64,1,8192,354.788
1024,64,1,16384,602.375
1024,64,2,16,124.079
1024,64,2,32,123.877
1024,64,2,64,124.079
1024,64,2,128,126.735
1024,64,2,256,127.641
1024,64,2,512,132.026
1024,64,2,1024,139.247
1024,64,2,2048,180.546
1024,64,2,4096,256.917
1024,64,2,8192,381.326
1024,64,2,16384,629.519
1024,64,4,16,129.626
1024,64,4,32,129.733
1024,64,4,64,129.957
1024,64,4,128,132.835
1024,64,4,256,137.263
1024,64,4,512,144.378
1024,64,4,1024,159.609
1024,64,4,2048,215.212
1024,64,4,4096,318.769
1024,64,4,8192,538.606
1024,64,4,16384,941.018
1024,64,8,16,140.761
1024,64,8,32,140.74
1024,64,8,64,141.22
1024,64,8,128,148.559
1024,64,8,256,155.96
1024,64,8,512,170.573
1024,64,8,1024,201.271
1024,64,8,2048,285.14
1024,64,8,4096,446.65
1024,64,8,8192,788.452
1024,64,8,16384,1315.79
1024,64,16,16,162.266
1024,64,16,32,162.244
1024,64,16,64,162.926
1024,64,16,128,176.75
1024,64,16,256,191.886
1024,64,16,512,220.727
1024,64,16,1024,284.063
1024,64,16,2048,427.089
1024,64,16,4096,710.763
1024,64,16,8192,1260.22
1024,64,16,16384,2264.03
1024,64,32,16,205.294
1024,64,32,32,205.34
1024,64,32,64,206.458
1024,64,32,128,234.906
1024,64,32,256,264.301
1024,64,32,512,323.903
1024,64,32,1024,451.028
1024,64,32,2048,717.754
1024,64,32,4096,1256.41
1024,64,32,8192,2270.61
1024,64,32,16384,4285.08
1024,64,64,16,289.125
1024,64,64,32,289.903
1024,64,64,64,290.939
1024,64,64,128,347.694
1024,64,64,256,408.836
1024,64,64,512,534.401
1024,64,64,1024,809.096
1024,64,64,2048,1381.8
1024,64,64,4096,2485.16
1024,64,64,8192,4725.37
1024,64,64,16384,9291.51
1024,64,128,16,452.855
1024,64,128,32,454.876
1024,64,128,64,457.905
1024,64,128,128,572.466
1024,64,128,256,700.335
1024,64,128,512,1005.02
1024,64,128,1024,1663.1
1024,64,128,2048,4624.61
1024,64,128,4096,9149.43
1024,64,128,8192,18108.5
1024,64,128,16384,36109
1024,128,0,0,122.756
1024,128,1,16,125.841
1024,128,1,32,125.637
1024,128,1,64,125.124
1024,128,1,128,130.555
1024,128,1,256,131.684
1024,128,1,512,132.634
1024,128,1,1024,136.985
1024,128,1,2048,171.992
1024,128,1,4096,238.199
1024,128,1,8192,361.979
1024,128,1,16384,610.42
1024,128,2,16,131.504
1024,128,2,32,131.824
1024,128,2,64,132.143
1024,128,2,128,134.212
1024,128,2,256,135.758
1024,128,2,512,138.732
1024,128,2,1024,147.301
1024,128,2,2048,187.831
1024,128,2,4096,267.551
1024,128,2,8192,391.27
1024,128,2,16384,640.741
1024,128,4,16,137.05
1024,128,4,32,137.358
1024,128,4,64,137.347
1024,128,4,128,140.602
1024,128,4,256,144.623
1024,128,4,512,151.791
1024,128,4,1024,167.747
1024,128,4,2048,221.716
1024,128,4,4096,325.799
1024,128,4,8192,544.735
1024,128,4,16384,976.661
1024,128,8,16,148.281
1024,128,8,32,148.175
1024,128,8,64,148.42
1024,128,8,128,155.875
1024,128,8,256,163.481
1024,128,8,512,177.837
1024,128,8,1024,209.187
1024,128,8,2048,291.849
1024,128,8,4096,454.957
1024,128,8,8192,793.364
1024,128,8,16384,1337.22
1024,128,16,16,169.316
1024,128,16,32,170.115
1024,128,16,64,170.002
1024,128,16,128,184.612
1024,128,16,256,199.458
1024,128,16,512,228.792
1024,128,16,1024,291.637
1024,128,16,2048,435.142
1024,128,16,4096,719.137
1024,128,16,8192,1276.76
1024,128,16,16384,2280.17
1024,128,32,16,212.6
1024,128,32,32,213.134
1024,128,32,64,213.935
1024,128,32,128,242.425
1024,128,32,256,272.343
1024,128,32,512,331.628
1024,128,32,1024,459.092
1024,128,32,2048,725.327
1024,128,32,4096,1263.79
1024,128,32,8192,2281.47
1024,128,32,16384,4292.44
1024,128,64,16,296.187
1024,128,64,32,296.784
1024,128,64,64,298.329
1024,128,64,128,355.365
1024,128,64,256,416.59
1024,128,64,512,542.36
1024,128,64,1024,815.945
1024,128,64,2048,1395.86
1024,128,64,4096,2499.74
1024,128,64,8192,4730.75
1024,128,64,16384,9323.03
1024,128,128,16,460.785
1024,128,128,32,463.144
1024,128,128,64,465.947
1024,128,128,128,581.137
1024,128,128,256,707.943
1024,128,128,512,1012.42
1024,128,128,1024,1667.26
1024,128,128,2048,4630.1
1024,128,128,4096,9150.89
1024,128,128,8192,18151.8
1024,128,128,16384,36106.1
1024,256,0,0,140.391
1024,256,1,16,142.511
1024,256,1,32,142.939
1024,256,1,64,146.895
1024,256,1,128,147.844
1024,256,1,256,148.72
1024,256,1,512,150.607
1024,256,1,1024,153.935
1024,256,1,2048,186.157
1024,256,1,4096,254.526
1024,256,1,8192,378.418
1024,256,1,16384,626.844
1024,256,2,16,149.231
1024,256,2,32,149.037
1024,256,2,64,149.091
1024,256,2,128,150.819
1024,256,2,256,153.049
1024,256,2,512,156.641
1024,256,2,1024,163.512
1024,256,2,2048,203.2
1024,256,2,4096,282.067
1024,256,2,8192,412.586
1024,256,2,16384,661.217
1024,256,4,16,153.935
1024,256,4,32,154.447
1024,256,4,64,154.51
1024,256,4,128,158.115
1024,256,4,256,161.764
1024,256,4,512,169.037
1024,256,4,1024,183.353
1024,256,4,2048,237.674
1024,256,4,4096,341.403
1024,256,4,8192,558.349
1024,256,4,16384,1034.92
1024,256,8,16,165.444
1024,256,8,32,165.496
1024,256,8,64,165.87
1024,256,8,128,172.675
1024,256,8,256,180.354
1024,256,8,512,195.491
1024,256,8,1024,223.82
1024,256,8,2048,307.978
1024,256,8,4096,469.605
1024,256,8,8192,805.723
1024,256,8,16384,1386.96
1024,256,16,16,186.866
1024,256,16,32,186.873
1024,256,16,64,187.395
1024,256,16,128,201.88
1024,256,16,256,216.78
1024,256,16,512,246.443
1024,256,16,1024,306.825
1024,256,16,2048,451.152
1024,256,16,4096,734.604
1024,256,16,8192,1309.29
1024,256,16,16384,2317.47
1024,256,32,16,230.479
1024,256,32,32,230.702
1024,256,32,64,231.449
1024,256,32,128,259.768
1024,256,32,256,290.582
1024,256,32,512,350.134
1024,256,32,1024,474.58
1024,256,32,2048,741.693
1024,256,32,4096,1281.2
1024,256,32,8192,2310.33
1024,256,32,16384,4327.36
1024,256,64,16,313.797
1024,256,64,32,314.544
1024,256,64,64,316.036
1024,256,64,128,373.368
1024,256,64,256,434.892
1024,256,64,512,559.998
1024,256,64,1024,830.406
1024,256,64,2048,1421.58
1024,256,64,4096,2525.99
1024,256,64,8192,4744.23
1024,256,64,16384,9346.62
1024,256,128,16,479.535
1024,256,128,32,481.476
1024,256,128,64,484.176
1024,256,128,128,599.31
1024,256,128,256,726.029
1024,256,128,512,1024.27
1024,256,128,1024,1678.01
1024,256,128,2048,4628.37
1024,256,128,4096,9157.91
1024,256,128,8192,18125.6
1024,256,128,16384,36101.1
1024,512,0,0,173.868
1024,512,1,16,176.922
1024,512,1,32,176.449
1024,512,1,64,181.774
1024,512,1,128,182.508
1024,512,1,256,182.966
1024,512,1,512,185.902
1024,512,1,1024,190.101
1024,512,1,2048,214.526
1024,512,1,4096,285.094
1024,512,1,8192,412.094
1024,512,1,16384,661.183
1024,512,2,16,183.35
1024,512,2,32,183.671
1024,512,2,64,184.224
1024,512,2,128,185.548
1024,512,2,256,188.224
1024,512,2,512,191.83
1024,512,2,1024,198.775
1024,512,2,2048,232.414
1024,512,2,4096,314.386
1024,512,2,8192,453.716
1024,512,2,16384,702.644
1024,512,4,16,189.867
1024,512,4,32,189.078
1024,512,4,64,189.1
1024,512,4,128,192.929
1024,512,4,256,197.282
1024,512,4,512,204.726
1024,512,4,1024,218.687
1024,512,4,2048,267.23
1024,512,4,4096,374.723
1024,512,4,8192,585.321
1024,512,4,16384,1035.2
1024,512,8,16,200.147
1024,512,8,32,200.33
1024,512,8,64,200.758
1024,512,8,128,208.064
1024,512,8,256,215.295
1024,512,8,512,230.942
1024,512,8,1024,259.464
1024,512,8,2048,338.404
1024,512,8,4096,502.323
1024,512,8,8192,830.826
1024,512,8,16384,1478.92
1024,512,16,16,221.599
1024,512,16,32,222.123
1024,512,16,64,222.71
1024,512,16,128,236.895
1024,512,16,256,252.661
1024,512,16,512,282.121
1024,512,16,1024,339.964
1024,512,16,2048,481.879
1024,512,16,4096,763.941
1024,512,16,8192,1348.77
1024,512,16,16384,2420.85
1024,512,32,16,265.365
1024,512,32,32,266.264
1024,512,32,64,266.581
1024,512,32,128,296.15
1024,512,32,256,326.218
1024,512,32,512,385.831
1024,512,32,1024,504.687
1024,512,32,2048,771.646
1024,512,32,4096,1324.16
1024,512,32,8192,2506.19
1024,512,32,16384,4521.35
1024,512,64,16,350.37
1024,512,64,32,351.148
1024,512,64,64,352.494
1024,512,64,128,409.855
1024,512,64,256,472.022
1024,512,64,512,596.392
1024,512,64,1024,858.807
1024,512,64,2048,1467.69
1024,512,64,4096,2638.61
1024,512,64,8192,4800.38
1024,512,64,16384,9377.1
1024,512,128,16,515.69
1024,512,128,32,517.669
1024,512,128,64,520.259
1024,512,128,128,636.419
1024,512,128,256,761.836
1024,512,128,512,1051.1
1024,512,128,1024,1693.07
1024,512,128,2048,4631.3
1024,512,128,4096,9154.34
1024,512,128,8192,18168
1024,512,128,16384,36121.1
1024,1024,0,0,246.505
1024,1024,1,16,250.424
1024,1024,1,32,250.505
1024,1024,1,64,250.888
1024,1024,1,128,252.842
1024,1024,1,256,252.211
1024,1024,1,512,254.846
1024,1024,1,1024,260.074
1024,1024,1,2048,270.673
1024,1024,1,4096,342.149
1024,1024,1,8192,475.017
1024,1024,1,16384,724.47
1024,1024,2,16,252.361
1024,1024,2,32,252.607
1024,1024,2,64,253.203
1024,1024,2,128,253.906
1024,1024,2,256,257.289
1024,1024,2,512,261.768
1024,1024,2,1024,269.908
1024,1024,2,2048,288.86
1024,1024,2,4096,373.42
1024,1024,2,8192,526.143
1024,1024,2,16384,783.477
1024,1024,4,16,257.386
1024,1024,4,32,257.864
1024,1024,4,64,258.051
1024,1024,4,128,262.386
1024,1024,4,256,266.439
1024,1024,4,512,274.076
1024,1024,4,1024,288.689
1024,1024,4,2048,324.068
1024,1024,4,4096,435.402
1024,1024,4,8192,641.176
1024,1024,4,16384,1078.53
1024,1024,8,16,268.765
1024,1024,8,32,268.542
1024,1024,8,64,268.774
1024,1024,8,128,276.487
1024,1024,8,256,284.573
1024,1024,8,512,300.401
1024,1024,8,1024,329.511
1024,1024,8,2048,396.482
1024,1024,8,4096,564.029
1024,1024,8,8192,887.745
1024,1024,8,16384,1568.77
1024,1024,16,16,290.602
1024,1024,16,32,290.834
1024,1024,16,64,291.548
1024,1024,16,128,306.217
1024,1024,16,256,321.853
1024,1024,16,512,352.232
1024,1024,16,1024,411.181
1024,1024,16,2048,541.492
1024,1024,16,4096,828.859
1024,1024,16,8192,1409.62
1024,1024,16,16384,2746.25
1024,1024,32,16,334.891
1024,1024,32,32,335.028
1024,1024,32,64,335.85
1024,1024,32,128,365.767
1024,1024,32,256,396.744
1024,1024,32,512,457.392
1024,1024,32,1024,575.769
1024,1024,32,2048,830.98
1024,1024,32,4096,1395.58
1024,1024,32,8192,3424.22
1024,1024,32,16384,6303.27
1024,1024,64,16,420.748
1024,1024,64,32,421.793
1024,1024,64,64,423.043
1024,1024,64,128,480.535
1024,1024,64,256,542.996
1024,1024,64,512,667.944
1024,1024,64,1024,918.189
1024,1024,64,2048,1550.78
1024,1024,64,4096,3163.49
1024,1024,64,8192,5207.69
1024,1024,64,16384,9590.11
1024,1024,128,16,587.298
1024,1024,128,32,589.871
1024,1024,128,64,592.471
1024,1024,128,128,708.791
1024,1024,128,256,834.626
1024,1024,128,512,1116.55
1024,1024,128,1024,1737.27
1024,1024,128,2048,4640.8
1024,1024,128,4096,9143.74
1024,1024,128,8192,18119.7
1024,1024,128,16384,36112.5
1024,2048,0,0,381.662
1024,2048,1,16,385.357
1024,2048,1,32,385.497
1024,2048,1,64,387.511
1024,2048,1,128,389.752
1024,2048,1,256,389.917
1024,2048,1,512,396.183
1024,2048,1,1024,403.94
1024,2048,1,2048,412.697
1024,2048,1,4096,457.674
1024,2048,1,8192,594.928
1024,2048,1,16384,847.629
1024,2048,2,16,389.232
1024,2048,2,32,389.175
1024,2048,2,64,389.301
1024,2048,2,128,391.748
1024,2048,2,256,395.148
1024,2048,2,512,401.286
1024,2048,2,1024,411.264
1024,2048,2,2048,424.181
1024,2048,2,4096,482.996
1024,2048,2,8192,663.328
1024,2048,2,16384,940.45
1024,2048,4,16,397.368
1024,2048,4,32,396.941
1024,2048,4,64,396.673
1024,2048,4,128,401.036
1024,2048,4,256,406.734
1024,2048,4,512,416.822
1024,2048,4,1024,429.421
1024,2048,4,2048,455.797
1024,2048,4,4096,553.359
1024,2048,4,8192,769.504
1024,2048,4,16384,1186.32
1024,2048,8,16,406.671
1024,2048,8,32,406.957
1024,2048,8,64,406.512
1024,2048,8,128,415.811
1024,2048,8,256,426.592
1024,2048,8,512,440.737
1024,2048,8,1024,471.38
1024,2048,8,2048,528.247
1024,2048,8,4096,686.137
1024,2048,8,8192,1022.92
1024,2048,8,16384,1680.24
1024,2048,16,16,427.874
1024,2048,16,32,428.515
1024,2048,16,64,428.95
1024,2048,16,128,445.408
1024,2048,16,256,460.801
1024,2048,16,512,491.69
1024,2048,16,1024,553.461
1024,2048,16,2048,666.96
1024,2048,16,4096,945.78
1024,2048,16,8192,1535.59
1024,2048,16,16384,3368.48
1024,2048,32,16,473.925
1024,2048,32,32,474.746
1024,2048,32,64,475.728
1024,2048,32,128,505.018
1024,2048,32,256,536.3
1024,2048,32,512,598.541
1024,2048,32,1024,720.968
1024,2048,32,2048,955.166
1024,2048,32,4096,1514.57
1024,2048,32,8192,3977.81
1024,2048,32,16384,8125.41
1024,2048,64,16,560.456
1024,2048,64,32,560.874
1024,2048,64,64,562.654
1024,2048,64,128,622.43
1024,2048,64,256,685.457
1024,2048,64,512,809.273
1024,2048,64,1024,1065.54
1024,2048,64,2048,1679.98
1024,2048,64,4096,4526.11
1024,2048,64,8192,8934.42
1024,2048,64,16384,17430
1024,2048,128,16,686.946
1024,2048,128,32,689.463
1024,2048,128,64,734.997
1024,2048,128,128,853.643
1024,2048,128,256,979.469
1024,2048,128,512,1247.79
1024,2048,128,1024,1851.12
1024,2048,128,2048,4661.99
1024,2048,128,4096,9156.48
1024,2048,128,8192,18190.1
1024,2048,128,16384,36087.2
1024,4096,0,0,620.159
1024,4096,1,16,626.876
1024,4096,1,32,626.282
1024,4096,1,64,641.167
1024,4096,1,128,644.002
1024,4096,1,256,648.694
1024,4096,1,512,657.478
1024,4096,1,1024,671.95
1024,4096,1,2048,700.709
1024,4096,1,4096,720.744
1024,4096,1,8192,829.071
1024,4096,1,16384,1091.27
1024,4096,2,16,641.002
1024,4096,2,32,640.728
1024,4096,2,64,640.425
1024,4096,2,128,643.799
1024,4096,2,256,650.433
1024,4096,2,512,667.156
1024,4096,2,1024,695.487
1024,4096,2,2048,717.106
1024,4096,2,4096,731.743
1024,4096,2,8192,856.454
1024,4096,2,16384,1220.6
1024,4096,4,16,645.614
1024,4096,4,32,647.168
1024,4096,4,64,646.499
1024,4096,4,128,653.089
1024,4096,4,256,662.733
1024,4096,4,512,680.359
1024,4096,4,1024,716.879
1024,4096,4,2048,739.147
1024,4096,4,4096,762.373
1024,4096,4,8192,987.087
1024,4096,4,16384,1443.94
1024,4096,8,16,653.184
1024,4096,8,32,652.342
1024,4096,8,64,653.313
1024,4096,8,128,665.614
1024,4096,8,256,682.186
1024,4096,8,512,719.174
1024,4096,8,1024,751.795
1024,4096,8,2048,810.523
1024,4096,8,4096,903.879
1024,4096,8,8192,1245.97
1024,4096,8,16384,1931.6
1024,4096,16,16,676.051
1024,4096,16,32,676.79
1024,4096,16,64,676.118
1024,4096,16,128,706.358
1024,4096,16,256,738.115
1024,4096,16,512,772.938
1024,4096,16,1024,831.571
1024,4096,16,2048,954.878
1024,4096,16,4096,1165.75
1024,4096,16,8192,1767.49
1024,4096,16,16384,3159.87
1024,4096,32,16,740.901
1024,4096,32,32,742.719
1024,4096,32,64,743.213
1024,4096,32,128,783.904
1024,4096,32,256,814.352
1024,4096,32,512,879.542
1024,4096,32,1024,1001.92
1024,4096,32,2048,1246.75
1024,4096,32,4096,1764.34
1024,4096,32,8192,3665.14
1024,4096,32,16384,8698.95
1024,4096,64,16,837.294
1024,4096,64,32,838.049
1024,4096,64,64,839.816
1024,4096,64,128,900.097
1024,4096,64,256,963.944
1024,4096,64,512,1091.07
1024,4096,64,1024,1347.55
1024,4096,64,2048,1869.3
1024,4096,64,4096,3443.66
1024,4096,64,8192,9077.46
1024,4096,64,16384,17895.9
1024,4096,128,16,1009.9
1024,4096,128,32,1012.02
1024,4096,128,64,1015.25
1024,4096,128,128,1135.91
1024,4096,128,256,1263.4
1024,4096,128,512,1520.37
1024,4096,128,1024,2098.1
1024,4096,128,2048,4699.29
1024,4096,128,4096,9209.18
1024,4096,128,8192,18169.3
1024,4096,128,16384,36088.2
1024,8192,0,0,1095.86
1024,8192,1,16,1102.54
1024,8192,1,32,1101.64
1024,8192,1,64,1102.99
1024,8192,1,128,1137.53
1024,8192,1,256,1141.14
1024,8192,1,512,1150.27
1024,8192,1,1024,1167.14
1024,8192,1,2048,1226.08
1024,8192,1,4096,1313.64
1024,8192,1,8192,1339.64
1024,8192,1,16384,1571.77
1024,8192,2,16,1134.9
1024,8192,2,32,1134.25
1024,8192,2,64,1134.08
1024,8192,2,128,1138.61
1024,8192,2,256,1145.47
1024,8192,2,512,1161.61
1024,8192,2,1024,1191.54
1024,8192,2,2048,1252.95
1024,8192,2,4096,1335.48
1024,8192,2,8192,1350.15
1024,8192,2,16384,1599.2
1024,8192,4,16,1140.22
1024,8192,4,32,1141.93
1024,8192,4,64,1140.79
1024,8192,4,128,1147.33
1024,8192,4,256,1156.24
1024,8192,4,512,1175.72
1024,8192,4,1024,1221.18
1024,8192,4,2048,1315.38
1024,8192,4,4096,1357.15
1024,8192,4,8192,1380.96
1024,8192,4,16384,1854.98
1024,8192,8,16,1146.66
1024,8192,8,32,1146.68
1024,8192,8,64,1147.48
1024,8192,8,128,1159.87
1024,8192,8,256,1176.9
1024,8192,8,512,1213.42
1024,8192,8,1024,1291.69
1024,8192,8,2048,1371.58
1024,8192,8,4096,1489.71
1024,8192,8,8192,1646.12
1024,8192,8,16384,2369.2
1024,8192,16,16,1169.24
1024,8192,16,32,1168.72
1024,8192,16,64,1171.19
1024,8192,16,128,1199.4
1024,8192,16,256,1232.63
1024,8192,16,512,1295.35
1024,8192,16,1024,1395.41
1024,8192,16,2048,1511.39
1024,8192,16,4096,1760.21
1024,8192,16,8192,2159.78
1024,8192,16,16384,3477.72
1024,8192,32,16,1235.01
1024,8192,32,32,1235.34
1024,8192,32,64,1236.56
1024,8192,32,128,1290.51
1024,8192,32,256,1348.93
1024,8192,32,512,1439.26
1024,8192,32,1024,1564.11
1024,8192,32,2048,1809.81
1024,8192,32,4096,2308.52
1024,8192,32,8192,3339.69
1024,8192,32,16384,8773.2
1024,8192,64,16,1366.47
1024,8192,64,32,1368.8
1024,8192,64,64,1370.85
1024,8192,64,128,1459.42
1024,8192,64,256,1522.48
1024,8192,64,512,1648.05
1024,8192,64,1024,1903.46
1024,8192,64,2048,2423.34
1024,8192,64,4096,3767.02
1024,8192,64,8192,8931.44
1024,8192,64,16384,18035.9
1024,8192,128,16,1567.53
1024,8192,128,32,1569.97
1024,8192,128,64,1571.5
1024,8192,128,128,1692.59
1024,8192,128,256,1823.58
1024,8192,128,512,2083.19
1024,8192,128,1024,2620.6
1024,8192,128,2048,4843.85
1024,8192,128,4096,9276.74
1024,8192,128,8192,18264.4
1024,8192,128,16384,36180.9
1024,16384,0,0,2001.06
1024,16384,1,16,2006.3
1024,16384,1,32,2005.9
1024,16384,1,64,2123.47
1024,16384,1,128,2127.88
1024,16384,1,256,2132.78
1024,16384,1,512,2141.11
1024,16384,1,1024,2157.67
1024,16384,1,2048,2217.34
1024,16384,1,4096,2340.01
1024,16384,1,8192,2550.71
1024,16384,1,16384,2578.98
1024,16384,2,16,2126.19
1024,16384,2,32,2125.08
1024,16384,2,64,2126.59
1024,16384,2,128,2130.79
1024,16384,2,256,2139.18
1024,16384,2,512,2148.12
1024,16384,2,1024,2182.89
1024,16384,2,2048,2242.84
1024,16384,2,4096,2371.11
1024,16384,2,8192,2572.64
1024,16384,2,16384,2591.35
1024,16384,4,16,2132.88
1024,16384,4,32,2129.12
1024,16384,4,64,2130.97
1024,16384,4,128,2139.92
1024,16384,4,256,2147.63
1024,16384,4,512,2167.07
1024,16384,4,1024,2211.83
1024,16384,4,2048,2305.13
1024,16384,4,4096,2494.74
1024,16384,4,8192,2594.52
1024,16384,4,16384,2620.64
1024,16384,8,16,2136.63
1024,16384,8,32,2142.03
1024,16384,8,64,2140.14
1024,16384,8,128,2151.1
1024,16384,8,256,2167.56
1024,16384,8,512,2203.08
1024,16384,8,1024,2278.97
1024,16384,8,2048,2434.46
1024,16384,8,4096,2612.25
1024,16384,8,8192,2854.65
1024,16384,8,16384,3140.69
1024,16384,16,16,2158.49
1024,16384,16,32,2158.52
1024,16384,16,64,2159.07
1024,16384,16,128,2187.88
1024,16384,16,256,2218.51
1024,16384,16,512,2282.63
1024,16384,16,1024,2406.14
1024,16384,16,2048,2635.58
1024,16384,16,4096,2873.46
1024,16384,16,8192,3386.75
1024,16384,16,16384,4161.66
1024,16384,32,16,2223.65
1024,16384,32,32,2225.67
1024,16384,32,64,2228.08
1024,16384,32,128,2282.07
1024,16384,32,256,2340.09
1024,16384,32,512,2452.82
1024,16384,32,1024,2675.09
1024,16384,32,2048,2929.76
1024,16384,32,4096,3445.21
1024,16384,32,8192,4467.31
1024,16384,32,16384,6554.87
1024,16384,64,16,2359.19
1024,16384,64,32,2359.51
1024,16384,64,64,2362.64
1024,16384,64,128,2466.71
1024,16384,64,256,2574.46
1024,16384,64,512,2772.55
1024,16384,64,1024,3023.21
1024,16384,64,2048,3557.58
1024,16384,64,4096,5055.52
1024,16384,64,8192,9018.6
1024,16384,64,16384,17847.4
1024,16384,128,16,2498.36
1024,16384,128,32,2500.7
1024,16384,128,64,2637.35
1024,16384,128,128,2815.15
1024,16384,128,256,2943.93
1024,16384,128,512,3201.1
1024,16384,128,1024,3746.97
1024,16384,128,2048,5312.62
1024,16384,128,4096,9542.52
1024,16384,128,8192,18413.2
1024,16384,128,16384,36400.7
2048,0,0,0,336.126
2048,0,1,16,340.771
2048,0,1,32,340.426
2048,0,1,64,340.246
2048,0,1,128,341.449
2048,0,1,256,342.516
2048,0,1,512,344.054
2048,0,1,1024,347.87
2048,0,1,2048,358.888
2048,0,1,4096,432.036
2048,0,1,8192,571.659
2048,0,1,16384,825.016
2048,0,2,16,342.921
2048,0,2,32,343.966
2048,0,2,64,344.072
2048,0,2,128,346.622
2048,0,2,256,347.561
2048,0,2,512,351.923
2048,0,2,1024,359.914
2048,0,2,2048,379.314
2048,0,2,4096,466.022
2048,0,2,8192,628.126
2048,0,2,16384,904.945
2048,0,4,16,351.369
2048,0,4,32,351.741
2048,0,4,64,351.902
2048,0,4,128,356.254
2048,0,4,256,358.89
2048,0,4,512,368.051
2048,0,4,1024,382.214
2048,0,4,2048,418.813
2048,0,4,4096,530.744
2048,0,4,8192,741.194
2048,0,4,16384,1162.38
2048,0,8,16,368.2
2048,0,8,32,368.787
2048,0,8,64,369
2048,0,8,128,375.944
2048,0,8,256,384.221
2048,0,8,512,399.611
2048,0,8,1024,428.806
2048,0,8,2048,497.508
2048,0,8,4096,668.053
2048,0,8,8192,990.88
2048,0,8,16384,1655.85
2048,0,16,16,401.885
2048,0,16,32,401.756
2048,0,16,64,401.459
2048,0,16,128,416.456
2048,0,16,256,431.73
2048,0,16,512,462.79
2048,0,16,1024,522.424
2048,0,16,2048,653.88
2048,0,16,4096,940.389
2048,0,16,8192,1515.38
2048,0,16,16384,3156.15
2048,0,32,16,466.172
2048,0,32,32,466.677
2048,0,32,64,466.878
2048,0,32,128,496.393
2048,0,32,256,526.908
2048,0,32,512,588.015
2048,0,32,1024,706.232
2048,0,32,2048,967.421
2048,0,32,4096,1521.41
2048,0,32,8192,3858.94
2048,0,32,16384,7546.48
2048,0,64,16,596.636
2048,0,64,32,597.118
2048,0,64,64,598.55
2048,0,64,128,656.733
2048,0,64,256,718.559
2048,0,64,512,841.447
2048,0,64,1024,1095.87
2048,0,64,2048,1703.08
2048,0,64,4096,3670.55
2048,0,64,8192,6539.21
2048,0,64,16384,10220.3
2048,0,128,16,852.107
2048,0,128,32,854.358
2048,0,128,64,856.779
2048,0,128,128,973.377
2048,0,128,256,1096.09
2048,0,128,512,1354.46
2048,0,128,1024,1974.94
2048,0,128,2048,4713.28
2048,0,128,4096,9210.26
2048,0,128,8192,18172.9
2048,0,128,16384,36159.5
2048,16,0,0,334.857
2048,16,1,16,338.72
2048,16,1,32,337.737
2048,16,1,64,358.354
2048,16,1,128,359.167
2048,16,1,256,360.392
2048,16,1,512,362.537
2048,16,1,1024,365.917
2048,16,1,2048,372.903
2048,16,1,4096,447.334
2048,16,1,8192,588.054
2048,16,1,16384,841.095
2048,16,2,16,362.387
2048,16,2,32,362.324
2048,16,2,64,362.11
2048,16,2,128,363.784
2048,16,2,256,365.939
2048,16,2,512,370.216
