layer,prefill_chunk,prefill_key,n_decode,kv_decode,decode_q_len,time_us
attention,16,24.0,8,54,1,12.6403
attention,16,24.0,8,81,1,12.9063
attention,16,24.0,8,122,1,13.3017
attention,16,24.0,8,182,1,17.377
attention,16,24.0,8,273,1,22.8053
attention,16,24.0,8,410,1,28.0427
attention,16,24.0,8,615,1,34.304
attention,16,24.0,8,923,1,49.9093
attention,16,24.0,8,1384,1,67.051
attention,16,24.0,8,2076,1,98.3683
attention,16,24.0,8,3114,1,140.385
attention,16,24.0,8,4671,1,203.361
attention,16,24.0,8,7006,1,298.327
attention,16,24.0,8,10509,1,444.802
attention,16,24.0,8,15764,1,677.198
attention,16,24.0,8,16384,1,705.102
attention,16,24.0,16,16,1,16.8103
attention,16,24.0,16,24,1,16.8107
attention,16,24.0,16,36,1,16.918
attention,16,24.0,16,54,1,17.067
attention,16,24.0,16,81,1,17.5257
attention,16,24.0,16,122,1,18.432
attention,16,24.0,16,182,1,25.291
attention,16,24.0,16,273,1,32.8
attention,16,24.0,16,410,1,41.1097
attention,16,24.0,16,615,1,50.955
attention,16,24.0,16,923,1,74.2413
attention,16,24.0,16,1384,1,99.9577
attention,16,24.0,16,2076,1,146.23
attention,16,24.0,16,3114,1,209.526
attention,16,24.0,16,4671,1,304.407
attention,16,24.0,16,7006,1,447.661
attention,16,24.0,16,10509,1,689.592
attention,16,24.0,16,15764,1,1034.01
attention,16,24.0,16,16384,1,1071.51
attention,16,24.0,32,16,1,28.7683
attention,16,24.0,32,24,1,29.0137
attention,16,24.0,32,36,1,29.0877
attention,16,24.0,32,54,1,29.7283
attention,16,24.0,32,81,1,30.2507
attention,16,24.0,32,122,1,32.1173
attention,16,24.0,32,182,1,46.0797
attention,16,24.0,32,273,1,62.379
attention,16,24.0,32,410,1,78.4647
attention,16,24.0,32,615,1,96.704
attention,16,24.0,32,923,1,142.209
attention,16,24.0,32,1384,1,191.414
attention,16,24.0,32,2076,1,285.057
attention,16,24.0,32,3114,1,410.989
attention,16,24.0,32,4671,1,603.127
attention,16,24.0,32,7006,1,917.7
attention,16,24.0,32,10509,1,1399.67
attention,16,24.0,32,15764,1,2083.95
attention,16,24.0,32,16384,1,2167.7
attention,16,24.0,64,16,1,52.555
attention,16,24.0,64,24,1,52.682
attention,16,24.0,64,36,1,53.3017
attention,16,24.0,64,54,1,54.0263
attention,16,24.0,64,81,1,55.136
attention,16,24.0,64,122,1,57.441
attention,16,24.0,64,182,1,85.6323
attention,16,24.0,64,273,1,115.168
attention,16,24.0,64,410,1,144.471
attention,16,24.0,64,615,1,179.329
attention,16,24.0,64,923,1,264.641
attention,16,24.0,64,1384,1,358.615
attention,16,24.0,64,2076,1,529.613
attention,16,24.0,64,3114,1,836.558
attention,16,24.0,64,4671,1,1384.37
attention,16,24.0,64,7006,1,2093.4
attention,16,24.0,64,10509,1,3132.1
attention,16,24.0,64,15764,1,4747.01
attention,16,24.0,64,16384,1,4909.81
attention,16,24.0,128,16,1,95.1897
attention,16,24.0,128,24,1,95.7553
attention,16,24.0,128,36,1,96.4803
attention,16,24.0,128,54,1,98.613
attention,16,24.0,128,81,1,101.622
attention,16,24.0,128,122,1,109.621
attention,16,24.0,128,182,1,166.444
attention,16,24.0,128,273,1,231.328
attention,16,24.0,128,410,1,300.375
attention,16,24.0,128,615,1,382.178
attention,16,24.0,128,923,1,567.927
attention,16,24.0,128,1384,1,784.036
attention,16,24.0,128,2076,1,1288.14
attention,16,24.0,128,3114,1,2881.26
attention,16,24.0,128,4671,1,4629.42
attention,16,24.0,128,7006,1,6996.97
attention,16,24.0,128,10509,1,10993.1
attention,16,24.0,128,15764,1,18887.1
attention,16,24.0,128,16384,1,21146.2
attention,16,36.0,0,0,1,8.41633
attention,16,36.0,1,16,1,8.256
attention,16,36.0,1,24,1,8.37367
attention,16,36.0,1,36,1,8.427
attention,16,36.0,1,54,1,8.49133
attention,16,36.0,1,81,1,8.52233
attention,16,36.0,1,122,1,8.37333
attention,16,36.0,1,182,1,10.2933
attention,16,36.0,1,273,1,12.9603
