prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
928,192,1,True,217312.4792,217292.422,217417.67200000002,217443.59399999998
928,224,1,True,225019.57813333336,225025.15600000002,225173.29679999998,225204.92200000002
928,256,1,True,244598.26040000003,244590.078,244675.7968,244748.59399999998
928,288,1,True,253533.7396,253555.078,253656.54679999998,253676.328
928,320,1,True,261464.58853333336,261468.82799999998,261567.79679999998,261666.25
928,352,1,True,261195.59893333336,261185.07799999998,261311.75,261357.57799999998
928,384,1,True,274584.10413333337,274598.82800000004,274682.18760000006,274731.406
928,416,1,True,282563.51039999997,282531.328,282727.9688,282851.32800000004
928,448,1,True,290743.5365333333,290733.75,290896.46880000003,290931.172
928,480,1,True,298769.34893333336,298751.328,298911.32800000004,299041.25
928,512,1,True,317503.4896,317496.172,317669.78119999997,317697.422
928,544,1,True,329340.7708,329342.578,329465.5,329602.5
928,576,1,True,336811.9322666666,336830.0,336908.5624,336913.75
928,608,1,True,335277.5417333333,335248.672,335377.65640000004,335481.172
928,640,1,True,346629.79679999995,346620.0,346700.5624,346866.172
928,672,1,True,353933.3958666667,353933.75,354011.4376,354030.0
928,704,1,True,362451.8177333334,362440.0,362562.9844,362648.75
928,736,1,True,372088.49480000004,372057.42199999996,372190.422,372446.25
928,768,1,True,389403.84373333334,389373.75,389560.0156,389617.42199999996
928,800,1,True,398507.4166666667,398495.078,398618.73439999996,398802.344
928,832,1,True,408707.60413333337,408698.75,408763.0,408805.0
928,864,1,True,407933.4270666668,407972.5,408020.46880000003,408252.422
928,896,1,True,424025.1926666667,423977.5,424230.5936,424276.328
928,928,1,True,431466.84373333334,431457.57800000004,431555.078,431636.17199999996
928,960,1,True,439392.7344000001,439380.0,439522.4532,439585.0
928,992,1,True,449057.55199999997,449032.65599999996,449209.3124,449273.75
928,1024,1,True,464570.3437333333,464564.766,464718.9532,464736.32800000004
928,1024,1,True,464551.02080000006,464503.75,464666.6092,464810.156
928,1088,1,True,484981.9062666667,484948.75,485139.25,485178.82800000004
960,0,1,True,183882.9426666667,183845.078,184015.4688,184246.328
960,32,1,True,191446.0937333333,191422.5,191547.2812,191783.75
960,64,1,True,193867.59373333337,193844.84399999998,194012.0312,194084.92200000002
960,96,1,True,203252.93746666666,203263.75,203392.1248,203883.59399999998
960,128,1,True,210585.974,210607.266,210750.40639999998,211260.0
960,160,1,True,218334.5833333333,218335.15600000002,218502.0312,218581.17200000002
960,192,1,True,226226.14586666672,226233.67200000002,226387.2032,226539.922
960,224,1,True,246338.2448,246347.5,246425.922,246461.25
960,256,1,True,255581.4896,255552.42200000002,255718.71879999997,255807.344
960,288,1,True,263705.3645333333,263697.5,263812.7656,263850.078
960,320,1,True,263623.57813333336,263616.32800000004,263714.0624,263745.0
960,352,1,True,277430.30733333336,277407.5,277514.9532,277642.5
960,384,1,True,285757.2656,285742.42199999996,285840.6408,285941.25
960,416,1,True,294003.25,293993.828,294141.78119999997,294160.078
960,448,1,True,302360.95306666667,302356.32800000004,302454.9376,302475.0
960,480,1,True,321697.74480000004,321693.906,321796.0,321846.172
960,512,1,True,334082.70306666667,334030.0,334305.9532,334326.25
960,544,1,True,341802.75519999996,341806.328,341923.2656,342051.32800000004
960,576,1,True,340083.6614666667,340071.17199999996,340209.5,340247.42199999996
960,608,1,True,352004.49999999994,351961.25,352182.4688,352391.25
960,640,1,True,359599.3489333334,359567.57800000004,359711.828,359770.0
960,672,1,True,368319.9062666668,368253.59400000004,368645.1876,368759.922
960,704,1,True,378288.10413333325,378275.15599999996,378359.25,378420.078
960,736,1,True,396059.27599999995,396017.422,396135.3124,396805.0
960,768,1,True,405569.79693333333,405557.42199999996,405734.328,405752.5
960,800,1,True,416039.1822666667,416027.578,416144.9532,416160.15599999996
960,832,1,True,415320.5,415333.75,415443.1876,415496.25
960,864,1,True,432072.11453333334,432077.5,432180.5,432221.32800000004
960,896,1,True,439813.9947999999,439796.406,439969.2032,439983.75
960,928,1,True,448088.00519999996,448076.25,448315.7968,448345.15599999996
960,960,1,True,457986.2708,457978.672,458102.2344,458186.172
960,992,1,True,473994.02599999995,474001.25,474077.578,474148.906
960,1024,1,True,485321.6562666667,485303.672,485513.8592,485614.844
960,1024,1,True,485258.00519999996,485242.5,485380.578,485422.42199999996
960,1088,1,True,493357.53133333323,493372.42199999996,493422.6876,493461.094
992,0,1,True,190688.77599999998,190696.25,190740.7656,190822.5
992,32,1,True,193344.47906666665,193327.57799999998,193391.65600000002,193576.25
992,64,1,True,203545.1406666667,203596.09399999998,203862.45320000002,204045.0
992,96,1,True,210648.33853333336,210643.67200000002,210853.5156,211011.32799999998
992,128,1,True,218566.2032,218555.078,218715.93759999998,218953.594
992,160,1,True,226932.5625333333,226862.5,227187.10919999998,227268.75
992,192,1,True,247470.71360000002,247453.75,247593.75,247656.016
992,224,1,True,257055.5885333333,257051.406,257162.25,257196.484
992,256,1,True,265546.5625333334,265553.75,265788.3908,265875.0
992,288,1,True,265300.1822666666,265308.672,265435.2812,265633.828
992,320,1,True,279597.32813333336,279577.344,279819.9376,279892.422
992,352,1,True,288129.66666666674,288179.92199999996,288220.0156,288238.75
992,384,1,True,296769.1458666667,296721.25,296995.7344,297012.344
992,416,1,True,305395.33333333326,305362.42199999996,305533.40640000004,305650.0
992,448,1,True,325369.08333333326,325365.078,325465.0,325506.25
992,480,1,True,337999.6978666667,337986.40599999996,338119.9844,338190.07800000004
992,512,1,True,346087.8021333333,346087.344,346198.9532,346324.844
992,544,1,True,344270.33853333327,344208.75,344452.5468,344586.094
992,576,1,True,356530.82813333336,356544.84400000004,356615.0624,356642.5
992,608,1,True,364259.1926666667,364248.75,364374.5624,364425.0
992,640,1,True,373449.9844000001,373447.57800000004,373562.844,373571.406
992,672,1,True,383725.2604,383701.25,383921.6716,384017.422
992,704,1,True,402077.0104,402051.25,402303.8436,402347.422
992,736,1,True,412026.5,412006.172,412105.21880000003,412115.078
992,768,1,True,422866.69266666664,422824.922,422994.0,423026.25
992,800,1,True,421981.6822666666,421975.234,422079.9844,422163.75
992,832,1,True,439246.9844,439205.07800000004,439396.1564,439466.328
992,864,1,True,447179.3125333333,447166.172,447302.4844,447377.422
992,896,1,True,455745.7916,455743.984,455910.4532,455926.172
992,928,1,True,466141.75000000006,466133.75,466265.9688,466408.82800000004
992,960,1,True,482539.9792,482479.92199999996,482713.922,482717.578
992,992,1,True,494342.76039999997,494340.0,494491.65640000004,494593.75
992,1024,1,True,504339.6041333332,504293.75,504500.4376,504607.5
992,1024,1,True,504324.5156,504315.0,504459.46880000003,504523.984
1024,0,1,True,205128.89053333332,205107.734,205196.4688,205367.578
1024,32,1,True,216278.79680000004,216248.75,216616.0312,216632.5
1024,64,1,True,223882.9634666666,223937.5,224110.2812,224238.67200000002
1024,96,1,True,231578.85933333338,231567.5,231793.7812,231815.0
1024,128,1,True,239595.7656,239665.07799999998,239775.6876,239923.906
1024,160,1,True,261030.7708,261030.156,261167.3436,261258.75000000003
1024,192,1,True,270843.0156,270825.0,270897.7032,271217.422
1024,224,1,True,279556.526,279581.17199999996,279663.328,279729.92199999996
1024,256,1,True,279388.1197333333,279386.328,279502.43760000006,279550.156
1024,288,1,True,294357.95306666667,294345.0,294542.46880000003,294653.75
1024,320,1,True,303023.6093333334,302993.828,303258.328,303387.5
1024,352,1,True,311812.77599999995,311803.90599999996,311966.7032,312137.422
1024,384,1,True,320626.1718666667,320622.578,320728.9532,320942.656
1024,416,1,True,341265.0571999999,341235.078,341339.8436,341522.5
1024,448,1,True,354424.9582666667,354393.75,354543.6404,354602.42199999996
1024,480,1,True,362629.4634666667,362635.156,362715.96880000003,362761.25
1024,512,1,True,360844.25,360822.57800000004,360944.71880000003,360981.094
1024,544,1,True,373525.75519999996,373487.656,373648.7032,373853.672
1024,576,1,True,381513.6822666666,381487.578,381622.3124,381853.75
1024,608,1,True,390907.43226666667,390876.40599999996,391035.78119999997,391109.92199999996
1024,640,1,True,401618.1093333334,401595.15599999996,401787.96880000003,401940.0
1024,672,1,True,420552.08853333344,420498.672,420716.4844,420743.75
1024,704,1,True,430699.39053333335,430671.25,430845.078,430863.75
1024,736,1,True,441949.4947999999,441948.75,442098.3124,442291.172
1024,768,1,True,441079.26039999997,441048.75,441168.2344,441731.25
1024,800,1,True,458875.48960000003,458861.40599999996,458969.672,459045.078
1024,832,1,True,466990.7656,466969.922,467211.4844,467262.5
1024,864,1,True,475786.9426666667,475800.0,475837.1248,475940.0
1024,896,1,True,486523.71346666664,486515.07800000004,486648.7032,486766.328
1024,928,1,True,503441.7447999999,503421.25,503583.0468,503627.57800000004
1024,960,1,True,515670.4166666667,515667.5,515730.81240000005,515816.24999999994
1024,992,1,True,525967.9634666666,525921.4060000001,526190.6248,526203.672
1024,1024,1,True,524211.14586666675,524252.422,524332.0312,524351.328
1024,1024,1,True,524225.9009333333,524203.67199999996,524399.9532,524501.406
1024,0,1,True,205207.66133333335,205203.67200000002,205264.37480000002,205348.906
1024,32,1,True,216484.6822666667,216488.906,216708.0,217128.906
1024,64,1,True,223717.86973333338,223782.578,223935.06240000002,223989.844
1024,96,1,True,231643.2082666667,231616.25,231893.828,231962.578
1024,128,1,True,239730.18746666666,239711.172,240039.5156,240122.578
1024,160,1,True,261052.31253333334,261087.49999999997,261137.594,261240.07799999998
1024,192,1,True,270770.0312,270766.25,270852.48439999996,270936.25
1024,224,1,True,279545.6718666667,279530.0,279676.2656,279753.672
1024,256,1,True,279339.526,279323.75,279432.5,279633.828
1024,288,1,True,294224.3489333333,294246.25,294376.85919999995,294414.92199999996
1024,320,1,True,302864.7134666667,302838.906,302998.78119999997,303323.75
1024,352,1,True,311705.1249333333,311661.406,311861.53119999997,311867.656
1024,384,1,True,320575.6041333333,320552.42199999996,320684.0156,320712.344
1024,416,1,True,341237.5208,341218.75,341380.6404,341464.84400000004
1024,448,1,True,354328.70306666667,354315.0,354411.53119999997,354577.5
1024,480,1,True,362706.07813333336,362678.672,362849.5936,362963.828
1024,512,1,True,360827.8801333334,360835.234,360906.59359999996,360918.672
1024,544,1,True,373426.54160000006,373361.32800000004,373663.0624,373807.344
1024,576,1,True,381565.0989333333,381542.5,381708.23439999996,381885.07800000004
1024,608,1,True,390927.9478666667,390900.078,391032.32800000004,391369.92199999996
1024,640,1,True,401550.3645333333,401506.25,401643.1248,402121.484
1024,672,1,True,420477.4895999999,420478.82800000004,420613.2344,420704.844
1024,704,1,True,430710.37493333337,430700.234,430829.8436,431001.172
1024,736,1,True,441837.85933333327,441801.172,442020.0936,442080.15599999996
1024,768,1,True,441001.0311999999,441037.422,441088.328,441185.0
1024,800,1,True,458772.4478666667,458743.672,458897.328,459045.0
1024,832,1,True,467017.57293333334,466958.67199999996,467230.2656,467486.172
1024,864,1,True,475855.5364,475812.344,475988.53119999997,476268.906
1024,896,1,True,486477.9844000001,486455.07800000004,486605.75,486772.5
1024,928,1,True,503485.09373333334,503428.75,503579.78119999997,503912.422
1024,960,1,True,515621.25519999996,515598.67199999996,515730.53119999997,515809.99999999994
1024,992,1,True,525940.9634666666,525928.672,526115.0,526137.578
1024,1024,1,True,524215.17706666666,524237.578,524346.6876,524379.922
1024,1024,1,True,524241.6822666666,524243.75,524397.2968,524425.078
1088,0,1,True,222777.84893333336,222795.156,223020.4688,223208.75
1088,32,1,True,232686.0208,232672.57799999998,232916.7032,233019.92200000002
1088,64,1,True,241656.78640000004,241611.32799999998,241892.0,242027.344
1088,96,1,True,263797.09893333336,263854.84400000004,263902.6248,263948.75
1088,128,1,True,274179.0833333334,274143.75,274389.1876,274535.0
1088,160,1,True,283428.6822666666,283431.172,283527.8752,283621.25
1088,192,1,True,283153.77079999994,283133.75,283267.25,283375.0
1088,224,1,True,299548.4584,299500.156,299755.0,299871.09400000004
1088,256,1,True,308470.526,308488.75,308642.906,308747.5
1088,288,1,True,317802.6249333333,317776.25,317946.6248,318421.32800000004
1088,320,1,True,327229.4896,327193.75,327467.3436,327534.922
1088,352,1,True,349166.7290666666,349102.578,349489.3436,349625.0
1088,384,1,True,363023.29159999994,362963.75,363224.2968,363566.25
1088,416,1,True,371794.3645333334,371721.172,371985.0624,372348.906
1088,448,1,True,369839.8645333333,369826.406,370023.03119999997,370107.656
1088,480,1,True,382545.1041333333,382580.07800000004,382814.078,382867.5
1088,512,1,True,390628.68226666667,390593.75,390746.01560000004,390908.672
1088,544,1,True,400527.8281333333,400491.172,400715.7188,400757.57800000004
1088,576,1,True,411824.46346666664,411817.5,411983.06239999994,412082.5
1088,608,1,True,431896.0625333334,431878.828,432029.21880000003,432161.172
1088,640,1,True,442626.54160000006,442631.328,442743.0624,442801.25
1088,672,1,True,454540.1822666667,454528.67199999996,454650.0624,454697.422
1088,704,1,True,453639.4582666667,453595.0,453820.57800000004,454146.25
1088,736,1,True,472614.77080000006,472616.172,472789.578,472891.328
1088,768,1,True,481178.1093333333,481197.57800000004,481280.5624,481302.5
1088,800,1,True,490360.9686666667,490342.65599999996,490448.75,490542.656
1088,832,1,True,501650.4844,501647.344,501739.9376,501936.25
1088,864,1,True,519788.9270666668,519776.25,519899.5156,520098.9060000001
1088,896,1,True,532678.526,532673.828,532765.75,532946.4060000001
1088,928,1,True,543752.8905333333,543743.828,543875.8123999999,544052.5780000001
1088,960,1,True,541951.1041333333,541948.75,542111.25,542168.75
1152,0,1,True,237889.16666666663,237923.67200000002,238112.7032,238228.82799999998
1152,32,1,True,262568.3645333333,262577.57800000004,262818.12480000005,262916.25
1152,64,1,True,273259.19786666665,273186.40599999996,273527.7032,274025.0
1152,96,1,True,283001.7656,282996.172,283191.75,283296.25
1152,128,1,True,282515.40106666664,282462.5,282660.3592,283002.57800000004
1152,160,1,True,301551.1666666667,301356.32800000004,301770.53119999997,303176.172
1152,192,1,True,310818.42186666664,310857.5,311054.53119999997,311066.09400000004
1152,224,1,True,320632.4010666666,320627.5,320910.0156,321372.344
1152,256,1,True,330205.40106666664,330209.922,330382.8748,330467.578
1152,288,1,True,353318.94266666664,353313.75,353479.578,353507.5
1152,320,1,True,368004.28119999997,368017.344,368116.0156,368125.078
1152,352,1,True,377365.9114666667,377387.734,377536.18760000006,377592.422
1152,384,1,True,375258.6093333334,375252.422,375334.59359999996,375487.578
1152,416,1,True,390507.89053333335,390467.5,390686.5468,391668.75
1152,448,1,True,397068.6562666667,397062.422,397247.922,397404.922
1152,480,1,True,407549.5519999999,407573.75,407780.5936,407802.344
1152,512,1,True,419545.9270666668,419556.172,419695.15599999996,419775.234
1152,544,1,True,440615.2864,440647.422,440775.7968,440878.90599999996
1152,576,1,True,451967.52079999994,451971.32800000004,452126.2812,452192.5
1152,608,1,True,464425.4530666667,464407.5,464535.4532,464563.672
1152,640,1,True,463533.5781333333,463510.07800000004,463643.78119999997,463696.328
1152,672,1,True,483498.03119999997,483456.328,483590.75,483799.92199999996
1152,704,1,True,492661.6354666667,492691.25,492764.9532,492781.172
1152,736,1,True,502691.18226666667,502722.578,502839.73439999996,502854.84400000004
1152,768,1,True,514458.45826666674,514467.656,514509.82800000004,514762.656
1152,800,1,True,533681.6874666666,533670.078,533865.8439999999,533882.344
1152,832,1,True,547261.5937333333,547267.3439999999,547330.6564,547528.828
1152,864,1,True,559020.4114666667,559036.4060000001,559095.0,559111.25
1152,896,1,True,557093.1926666667,557105.0780000001,557239.6408,557331.406
1216,0,1,True,270997.0416,270946.328,271250.2032,271428.594
1216,32,1,True,284486.7604,284362.5,284980.98439999996,285177.578
1216,64,1,True,283881.88533333334,283803.75,284225.32800000004,284512.5
1216,96,1,True,302644.8177333333,302567.422,302898.92199999996,303062.578
1216,128,1,True,313915.6770666667,313937.578,314204.60919999995,314286.25
1216,160,1,True,324279.776,324300.078,324434.2656,324502.5
1216,192,1,True,334580.2290666666,334555.0,334869.57800000004,334892.5
1216,224,1,True,358432.13533333334,358360.156,358648.60919999995,358691.25
1216,256,1,True,373837.92186666664,373794.92199999996,373925.7968,374272.422
1216,288,1,True,383912.27599999995,383912.578,383967.03119999997,383987.5
1216,320,1,True,381335.46346666664,381323.75,381423.8436,381670.0
1216,352,1,True,397876.63533333334,397912.422,398026.51560000004,398185.0
1216,384,1,True,406837.5989333333,406861.32800000004,407157.28119999997,407212.578
1216,416,1,True,413429.94266666664,413425.0,413653.5,413812.578
1216,448,1,True,426838.97906666656,426797.42199999996,427134.078,427262.5
1216,480,1,True,448401.95826666674,448381.406,448663.8592,448786.25
1216,512,1,True,460591.7604000001,460612.734,461024.3436,461093.672
1216,544,1,True,473455.1874666667,473436.25,473653.0468,473742.578
1216,576,1,True,472373.79160000006,472401.25,472477.9376,472662.34400000004
1216,608,1,True,493523.58333333326,493508.75,493670.4064,493732.42199999996
1216,640,1,True,503272.10413333337,503227.5,503511.078,503603.672
1216,672,1,True,513741.9062666666,513745.07800000004,513908.2656,514188.672
1216,704,1,True,526256.4322666668,526241.406,526395.25,526410.0
1216,736,1,True,546006.7344,546011.0939999999,546114.8907999999,546213.828
1216,768,1,True,560450.7656,560457.5,560628.1716,560715.0
1216,800,1,True,572719.4792000001,572712.4219999999,572847.9688,572883.75
1216,832,1,True,570706.6822666668,570710.156,570826.7812,570909.922
1280,0,1,True,279511.7863999999,279577.422,279793.7968,279848.82800000004
1280,32,1,True,302901.62493333337,302935.156,303114.7812,303126.40599999996
1280,64,1,True,314687.49480000004,314698.67199999996,315054.84359999996,315148.67199999996
1280,96,1,True,325408.42186666664,325385.07800000004,325675.0624,325734.92199999996
1280,128,1,True,335626.5312,335681.328,335885.28119999997,335922.5
1280,160,1,True,360699.67706666666,360693.828,360873.5,361041.32800000004
1280,192,1,True,376713.0625333333,376696.17199999996,376832.28119999997,376941.172
1280,224,1,True,386968.81773333333,386968.75,387091.2812,387193.672
1280,256,1,True,384664.1978666667,384682.578,384914.03119999997,384953.984
1280,288,1,True,402609.0312,402576.25,403055.5,403280.15599999996
1280,320,1,True,411687.9218666667,411613.672,411973.156,412168.672
1280,352,1,True,422941.56240000005,422948.828,423241.6876,423576.406
1280,384,1,True,431894.9374666666,431937.5,432102.672,432137.5
1280,416,1,True,454260.10413333337,454225.156,454557.8748,454778.75
1280,448,1,True,467049.0104,467003.828,467288.172,467317.5
1280,480,1,True,480824.26039999997,480839.922,481007.828,481056.172
1280,512,1,True,479585.79160000006,479602.656,479664.0936,479768.906
1280,544,1,True,501743.6041333333,501758.906,501861.5312,501915.0
1280,576,1,True,511846.05733333336,511856.172,511974.51560000004,511975.0
1280,608,1,True,522906.86453333334,522920.078,523053.0468,523096.25000000006
1280,640,1,True,535930.1458666667,535927.422,536144.172,536237.422
1280,672,1,True,557137.5415999999,557148.828,557235.9064,557397.578
1280,704,1,True,572109.2396000001,572076.25,572336.6876,572379.844
1280,736,1,True,585122.2707999999,585088.672,585266.4532,585421.1719999999
1280,768,1,True,582874.4374666666,582861.406,582977.4532,583018.906
1344,0,1,True,306078.6822666666,306030.078,306523.328,306685.0
1344,32,1,True,322268.3541333333,322251.40599999996,322690.1092,322924.92199999996
1344,64,1,True,333420.7030666666,333486.25,333756.25,333767.5
1344,96,1,True,359242.1353333333,359241.32800000004,359549.5624,360096.172
1344,128,1,True,375651.776,375682.656,375772.51560000004,375838.75
1344,160,1,True,386501.8385333333,386498.828,386715.6876,386786.25
1344,192,1,True,384058.79679999995,384076.328,384197.26560000004,384221.406
1344,224,1,True,403927.6666666667,404034.922,404393.4844,404626.328
1344,256,1,True,413222.86973333335,413326.406,413461.5,413575.0
1344,288,1,True,425543.8333333333,425528.67199999996,425888.25,426068.75
1344,320,1,True,439867.74480000004,439877.5,440190.2968,440300.078
1344,352,1,True,457674.2030666667,457664.92199999996,457993.21880000003,458023.828
1344,384,1,True,471418.71346666664,471457.5,471871.12480000005,471926.25
1344,416,1,True,485514.17186666664,485510.07800000004,485722.1092,485780.0
1344,448,1,True,484226.19266666664,484173.75,484410.078,484603.672
1344,480,1,True,507576.8593333334,507580.07800000004,507737.5,507762.656
1344,512,1,True,518349.4478666667,518368.828,518523.7032,518580.15599999996
1344,544,1,True,529833.3801333333,529857.6560000001,529944.4688,530007.578
1344,576,1,True,543725.8853333333,543631.25,543899.4376,544442.578
1344,608,1,True,566048.8541333334,566033.828,566228.7812,566357.344
1344,640,1,True,581873.6562666667,581876.25,582078.172,582112.5
1344,672,1,True,595495.0937333333,595470.078,595696.6092000001,595896.172
1344,704,1,True,593210.5416,593263.9060000001,593335.4688,593535.1560000001
1408,0,1,True,325060.6666666667,325071.09400000004,325347.1876,325412.656
1408,32,1,True,357210.2708,357405.15599999996,357508.28119999997,357580.07800000004
1408,64,1,True,374393.9688,374388.67199999996,374920.1408,375284.922
1408,96,1,True,385185.94266666664,385260.0,385524.656,385591.328
1408,128,1,True,381718.2604,381727.578,381908.5624,382001.25
1408,160,1,True,404704.5259999999,404772.57800000004,405376.21880000003,405788.672
1408,192,1,True,415024.802,415043.82800000004,415468.9688,415628.75
1408,224,1,True,426623.2655999999,426552.578,427124.2032,427421.172
1408,256,1,True,440861.10413333337,440937.422,441220.96880000003,441432.578
1408,288,1,True,464219.81773333345,464132.656,464604.422,464652.34400000004
1408,320,1,True,473326.0259999999,473431.25,473567.3908,473742.42199999996
1408,352,1,True,488250.7186666666,488285.15599999996,488432.5156,488583.75
1408,384,1,True,486725.5625333333,486692.57800000004,486883.25,486921.172
1408,416,1,True,511180.43226666667,511207.57800000004,511310.75,511368.594
1408,448,1,True,522283.48426666664,522296.4060000001,522447.57800000004,522482.656
1408,480,1,True,534522.2655999999,534492.578,534637.4844,534711.25
1408,512,1,True,549015.8645333333,549021.172,549122.2188,549256.3280000001
1408,544,1,True,572431.8333333335,572390.078,572589.6248,572911.25
1408,576,1,True,588909.7812,588908.672,588991.2656,589122.344
1408,608,1,True,603292.8385333333,603257.5,603432.7344,603525.1560000001
1408,640,1,True,600947.6822666667,600902.422,601107.2968,601145.0
1472,0,1,True,364501.0312,364462.5,364924.0936,365220.0
1472,32,1,True,381919.16133333335,381903.828,382290.828,382328.906
1472,64,1,True,375623.18226666667,375611.25,375810.7656,375972.578
1472,96,1,True,402119.6978666667,402267.422,402519.82800000004,402735.156
1472,128,1,True,411667.1249333333,411701.25,411957.0,412376.25
1472,160,1,True,424954.52080000006,424961.25,425457.422,425517.5
1472,192,1,True,440092.1405333334,440142.422,440680.5156,440731.25
1472,224,1,True,463540.2082666667,463605.078,463855.32800000004,463857.42199999996
1472,256,1,True,477086.75000000006,477112.578,477300.672,477406.406
1472,288,1,True,486647.9166666667,486659.922,486925.5468,486966.17199999996
1472,320,1,True,485236.4530666666,485277.578,485404.0624,485443.672
1472,352,1,True,510769.24480000004,510770.0,510955.9844,511202.5
1472,384,1,True,522368.42186666664,522308.672,522583.9688000001,522669.922
1472,416,1,True,535123.5207999999,535122.578,535306.2344,535386.3280000001
1472,448,1,True,550390.25,550372.578,550487.6876,550593.75
1472,480,1,True,574879.6718666666,574895.078,575043.5,575110.0780000001
1472,512,1,True,592472.6666666666,592492.422,592651.4687999999,592884.9219999999
1472,544,1,True,607059.9374666666,607021.172,607239.1248,607287.5780000001
1472,576,1,True,604591.1353333334,604567.422,604683.3592000001,604740.2339999999
1536,0,1,True,376378.3125333333,376378.672,376613.34359999996,376701.09400000004
1536,32,1,True,413009.6926666667,413082.57800000004,413527.5936,414062.5
1536,64,1,True,423220.0468,423226.25,423902.6248,423972.422
1536,96,1,True,435740.9322666667,435833.67199999996,436150.922,436152.5
1536,128,1,True,449648.3385333333,449576.328,450582.6564,450702.422
1536,160,1,True,471952.8229333333,471993.828,472210.2344,472411.172
1536,192,1,True,486719.9166666667,486655.0,487063.9532,487230.078
1536,224,1,True,502104.4582666667,502087.578,502380.75,502427.578
1536,256,1,True,494951.4114666668,494957.422,495133.2656,495585.0
1536,288,1,True,522020.3437333333,522017.422,522253.68759999995,522368.67199999996
1536,320,1,True,533351.2968,533342.6560000001,533417.9064,533760.078
1536,352,1,True,546418.9114666667,546406.406,546505.6252,546613.6719999999
1536,384,1,True,562312.6666666666,562312.5,562437.4376,562477.422
1536,416,1,True,587869.7811999999,587890.0,588032.578,588083.672
1536,448,1,True,605841.3957333333,605818.8280000001,605973.4532,606116.25
1536,480,1,True,621437.2707999999,621431.1719999999,621676.3123999999,621743.75
1536,512,1,True,618563.1041333334,618560.156,618641.0624,618760.078
1600,0,1,True,413883.22906666656,413888.67199999996,414573.1092,414727.5
1600,32,1,True,427119.5312,427043.82800000004,427812.0156,428023.75
1600,64,1,True,444228.4166666667,444314.922,444770.6876,444940.0
1600,96,1,True,465065.0989333333,465038.82800000004,465530.0156,465597.65599999996
1600,128,1,True,478951.3749333333,478938.828,479485.2968,479633.906
1600,160,1,True,495379.3593333333,495390.07800000004,495852.01560000004,495955.15599999996
1600,192,1,True,492546.30720000004,492535.15599999996,492900.078,493078.828
1600,224,1,True,515766.44786666665,515796.09400000004,515987.2812,516080.078
1600,256,1,True,526508.1301333333,526513.828,526682.0,526731.25
1600,288,1,True,540219.9686666667,540151.328,540467.328,540660.0
1600,320,1,True,556632.1041333333,556601.328,556775.3748,557032.5
1600,352,1,True,583589.6249333334,583613.75,583776.2968,583895.078
1600,384,1,True,602389.0415999999,602407.656,602523.2188,602833.75
1600,416,1,True,618618.7448,618643.594,618769.5156,618932.5
1600,448,1,True,615703.4114666668,615698.672,615800.922,615827.6560000001
1664,0,1,True,442056.776,442017.57800000004,442915.3124,443174.92199999996
1664,32,1,True,464767.1301333333,464617.656,465258.0624,465598.75
1664,64,1,True,478879.38533333334,478931.328,479227.82800000004,479295.0
1664,96,1,True,494609.53119999997,494738.90599999996,494859.672,494971.094
1664,128,1,True,489364.3333333334,489316.25,489658.4376,490031.094
1664,160,1,True,519164.0364,519027.50000000006,519593.5,519710.078
1664,192,1,True,524728.2342666666,524742.5,524933.6248,524966.328
1664,224,1,True,538620.1458666667,538637.578,538871.2032,539085.156
1664,256,1,True,555572.5989333333,555518.906,555770.5,555898.672
1664,288,1,True,583708.2342666666,583676.1719999999,584101.5312,584283.906
1664,320,1,True,602938.5937333333,602898.75,603135.0468,603173.672
1664,352,1,True,619606.3123999999,619602.6560000001,619835.8123999999,619931.25
1664,384,1,True,616562.7655999999,616530.078,616785.4844,616868.75
1728,0,1,True,476766.65626666666,476971.25,477407.26560000004,477635.0
1728,32,1,True,493204.71346666664,493188.828,493798.8748,494160.078
1728,64,1,True,487613.27599999995,487619.92199999996,488294.21880000003,488382.422
1728,96,1,True,517184.8853333333,517255.0,517635.1408,517730.0
1728,128,1,True,527746.6197333332,527700.0,528301.25,528642.5
1728,160,1,True,537106.1353333333,536972.578,537643.406,537700.156
1728,192,1,True,554198.276,554237.5,554367.7032,554425.0
1728,224,1,True,584637.4896000001,584642.422,585021.0468,585873.594
1728,256,1,True,604076.7655999999,603993.6719999999,604367.2812,604668.75
1728,288,1,True,611666.0208,611651.172,611876.8280000001,612219.922
1728,320,1,True,608580.0937333333,608518.672,608822.2032,608948.75
1792,0,1,True,486831.7082666667,486948.75,487227.0624,487841.25
1792,32,1,True,502609.4062666667,502507.656,503405.2188,503952.344
1792,64,1,True,514790.22920000006,514686.1720000001,515334.2656,515667.57800000004
1792,96,1,True,529447.2864,529542.5780000001,529799.4064,529918.906
1792,128,1,True,543552.5937333333,543600.0,543996.5,544137.422
1792,160,1,True,572768.7342666667,572731.484,573663.4532,573716.328
1792,192,1,True,593472.0052,593453.75,593715.2812,593883.594
1792,224,1,True,610602.4062666667,610591.172,610879.4532,610967.578
1792,256,1,True,607497.6718666666,607456.25,607725.25,607963.75
1856,0,1,True,506272.2812,506376.40599999996,507002.28119999997,507318.672
1856,32,1,True,520495.32813333336,520463.75,520836.3124,522137.50000000006
